"CoreID","Site","plot.id","tree.number","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","species","canopy.class","live.dead","dbh","plot"
"TP2051N","Harvard",2,51,1,2,"N","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"QURU","S","LIVE",22.4,"2"
"TP2051E","Harvard",2,51,1,2,"E","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","S","LIVE",22.4,"2"
"TP2051W","Harvard",2,51,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","S","LIVE",22.4,"2"
"TP2052S","Harvard",2,52,1,2,"S","Y",1945,1945,1945,2013,"Y",1945,2013,"Y",NA,NA,"TSCA","S","LIVE",16.6,"2"
"TP2052W","Harvard",2,52,1,2,"W","Y",1958,1958,1958,2013,"Y",1958,2013,"Y",NA,NA,"TSCA","S","LIVE",16.6,"2"
"TP2053E","Harvard",2,53,1,2,"E","Y",1957,1957,1957,2013,"Y",1957,2013,"Y",NA,NA,"TSCA","S","LIVE",13,"2"
"TP2053S","Harvard",2,53,1,2,"S","Y",1937,1937,1937,2013,"Y",1937,2013,"Y",NA,NA,"TSCA","S","LIVE",13,"2"
"TP2053W","Harvard",2,53,1,2,"W","Y",1957,1957,1957,2013,"Y",1957,2013,"Y",NA,NA,"TSCA","S","LIVE",13,"2"
"TP2054E","Harvard",2,54,1,2,"E","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"QURU","D","LIVE",31.7,"2"
"TP2054N","Harvard",2,54,1,2,"N","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","D","LIVE",31.7,"2"
"TP2054W","Harvard",2,54,1,2,"W","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"QURU","D","LIVE",31.7,"2"
"TP2055W","Harvard",2,55,1,2,"W","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"QURU","C","LIVE",30.4,"2"
"TP2055N","Harvard",2,55,1,2,"N","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",30.4,"2"
"TP2055S","Harvard",2,55,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",30.4,"2"
"TP2056N","Harvard",2,56,1,2,"N","Y",1931,1931,1931,2011,"Y",1931,2011,"Y",NA,NA,"QURU","C","LIVE",25.1,"2"
"TP2056S","Harvard",2,56,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",25.1,"2"
"TP2056W","Harvard",2,56,1,2,"W","Y",1940,1940,1940,2007,"Y",1940,2007,"Y",NA,NA,"QURU","C","LIVE",25.1,"2"
"TP2057E","Harvard",2,57,1,2,"E","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","I","LIVE",27.9,"2"
"TP2057S","Harvard",2,57,1,2,"S","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","I","LIVE",27.9,"2"
"TP2057W","Harvard",2,57,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","I","LIVE",27.9,"2"
"TP2058E","Harvard",2,58,1,2,"E","Y",1933,1933,1933,2014,"Y",1933,2014,"Y",NA,NA,"BELE","C","LIVE",29.5,"2"
"TP2058W","Harvard",2,58,1,2,"W","Y",1933,1933,1933,2014,"Y",1933,2014,"Y",NA,NA,"BELE","C","LIVE",29.5,"2"
"TP2059E","Harvard",2,59,1,2,"E","Y",1937,1937,1937,2014,"Y",1937,2014,"Y",NA,NA,"PIST","C","LIVE",40.9,"2"
"TP2059W","Harvard",2,59,1,2,"W","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"PIST","C","LIVE",40.9,"2"
"TP2060N","Harvard",2,60,1,2,"N","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"QURU","I","LIVE",21.3,"2"
"TP2060S","Harvard",2,60,1,2,"S","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"QURU","I","LIVE",21.3,"2"
"TP2061W","Harvard",2,61,1,2,"W","Y",1937,1937,1937,2014,"Y",1937,2014,"Y",NA,NA,"PIST","C","LIVE",48,"2"
"TP2061E","Harvard",2,61,1,2,"E","Y",1934,1934,1934,2014,"Y",1934,2014,"Y",NA,NA,"PIST","C","LIVE",48,"2"
"TP2062E","Harvard",2,62,1,2,"E","Y",1941,1941,1941,2014,"Y",1941,2014,"Y",NA,NA,"QURU","C","LIVE",36.1,"2"
"TP2062W","Harvard",2,62,1,2,"W","Y",1942,1942,1942,2014,"Y",1942,2014,"Y",NA,NA,"QURU","C","LIVE",36.1,"2"
"TP2063E","Harvard",2,63,1,2,"E","Y",1939,1939,1939,2014,"Y",1939,2014,"Y",NA,NA,"QURU","S","LIVE",22.3,"2"
"TP2063W","Harvard",2,63,1,2,"W","Y",1939,1939,1939,2010,"Y",1939,2010,"Y",NA,NA,"QURU","S","LIVE",22.3,"2"
"TP2064N","Harvard",2,64,1,2,"N","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"PIST","D","LIVE",43.2,"2"
"TP2064S","Harvard",2,64,1,2,"S","Y",1939,1939,1939,2014,"Y",1939,2014,"Y",NA,NA,"PIST","D","LIVE",43.2,"2"
"TP2065N","Harvard",2,65,1,2,"N","Y",1934,1934,1934,2014,"Y",1934,2014,"Y",NA,NA,"PIAB","S","LIVE",20.6,"2"
"TP2065S","Harvard",2,65,1,2,"S","Y",1934,1934,1934,2014,"Y",1934,2014,"Y",NA,NA,"PIAB","S","LIVE",20.6,"2"
"TP2066N","Harvard",2,66,1,2,"N","Y",1937,1937,1937,2014,"Y",1937,2014,"Y",NA,NA,"QURU","D","LIVE",43.6,"2"
"TP2066S","Harvard",2,66,1,2,"S","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","D","LIVE",43.6,"2"
"TP2067S","Harvard",2,67,1,2,"S","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"QURU","C","LIVE",34.6,"2"
"TP2067N","Harvard",2,67,1,2,"N","Y",1931,1931,1931,2014,"Y",1931,2014,"Y",NA,NA,"QURU","C","LIVE",34.6,"2"
"TP2068W","Harvard",2,68,1,2,"W","Y",1936,1936,1936,2014,"Y",1936,2014,"Y",NA,NA,"QURU","C","LIVE",30.6,"2"
"TP2068E","Harvard",2,68,1,2,"E","Y",1936,1936,1936,2014,"Y",1936,2014,"Y",NA,NA,"QURU","C","LIVE",30.6,"2"
"TP2069N","Harvard",2,69,1,2,"N","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","C","LIVE",39.9,"2"
"TP2069W","Harvard",2,69,1,2,"W","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","C","LIVE",39.9,"2"
"TP2070E","Harvard",2,70,1,2,"E","Y",1958,1958,1958,2014,"Y",1958,2014,"Y",NA,NA,"QURU","C","LIVE",36.5,"2"
"TP2070W","Harvard",2,70,1,2,"W","Y",1958,1958,1958,2014,"Y",1958,2014,"Y",NA,NA,"QURU","C","LIVE",36.5,"2"
"TP2071E","Harvard",2,71,1,2,"E","Y",1943,1943,1943,2014,"Y",1943,2014,"Y",NA,NA,"TSCA","S","LIVE",32.7,"2"
"TP2071N","Harvard",2,71,1,2,"N","Y",1944,1944,1944,2014,"Y",1944,2014,"Y",NA,NA,"TSCA","S","LIVE",32.7,"2"
"TP2072E","Harvard",2,72,1,2,"E","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"QURU","C","LIVE",32.1,"2"
"TP2072W","Harvard",2,72,1,2,"W","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"QURU","C","LIVE",32.1,"2"
"TP2073E","Harvard",2,73,1,2,"E","Y",1943,1943,1943,2014,"Y",1943,2014,"Y",NA,NA,"QURU","C","LIVE",29.8,"2"
"TP2073W","Harvard",2,73,1,2,"W","Y",1943,1943,1943,2014,"Y",1943,2014,"Y",NA,NA,"QURU","C","LIVE",29.8,"2"
"TP2074W","Harvard",2,74,1,2,"W","Y",1953,1953,1953,2014,"Y",1953,2014,"Y",NA,NA,"QURU","C","LIVE",32.8,"2"
"TP2074E","Harvard",2,74,1,2,"E","Y",1950,1950,1950,2014,"Y",1950,2014,"Y",NA,NA,"QURU","C","LIVE",32.8,"2"
"TP2076N","Harvard",2,76,1,2,"N","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"ACRU","S","LIVE",20.9,"2"
"TP2076S","Harvard",2,76,1,2,"S","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"ACRU","S","LIVE",20.9,"2"
"TP2077N","Harvard",2,77,1,2,"N","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","S","LIVE",23.9,"2"
"TP2077S","Harvard",2,77,1,2,"S","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","S","LIVE",23.9,"2"
"TP2078N","Harvard",2,78,1,2,"N","Y",1936,1936,1936,2014,"Y",1936,2014,"Y",NA,NA,"TSCA","S","LIVE",26.8,"2"
"TP2078S","Harvard",2,78,1,2,"S","Y",1936,1936,1936,2014,"Y",1936,2014,"Y",NA,NA,"TSCA","S","LIVE",26.8,"2"
"TP2079N","Harvard",2,79,1,2,"N","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"QURU","S","LIVE",21.5,"2"
"TP2079S","Harvard",2,79,1,2,"S","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"QURU","S","LIVE",21.5,"2"
"TP2080E","Harvard",2,80,1,2,"E","Y",1936,1936,1936,2014,"Y",1936,2014,"Y",NA,NA,"QURU","C","LIVE",32.5,"2"
"TP2080W","Harvard",2,80,1,2,"W","Y",1936,1936,1936,2014,"Y",1936,2014,"Y",NA,NA,"QURU","C","LIVE",32.5,"2"
"TP2081N","Harvard",2,81,1,2,"N","Y",1932,1932,1932,2014,"Y",1932,2014,"Y",NA,NA,"QURU","C","LIVE",31,"2"
"TP2081S","Harvard",2,81,1,2,"S","Y",1932,1932,1932,2014,"Y",1932,2014,"Y",NA,NA,"QURU","C","LIVE",31,"2"
"TP2082W","Harvard",2,82,1,2,"W","Y",1932,1932,1932,2004,"Y",1932,2004,"Y",NA,NA,"QURU","SNAG","DEAD",20.4,"2"
"TP2082E","Harvard",2,82,1,2,"E","Y",1932,1932,1932,2006,"Y",1932,2006,"Y",NA,NA,"QURU","SNAG","DEAD",20.4,"2"
"TP2083N","Harvard",2,83,1,2,"N","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","C","LIVE",29.2,"2"
"TP2083S","Harvard",2,83,1,2,"S","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"QURU","C","LIVE",29.2,"2"
"TP2084E","Harvard",2,84,1,2,"E","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"TSCA","S","LIVE",37,"2"
"TP2084W","Harvard",2,84,1,2,"W","Y",1930,1930,1930,2014,"Y",1930,2014,"Y",NA,NA,"TSCA","S","LIVE",37,"2"
"TP2085E","Harvard",2,85,1,2,"E","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"QURU","I","LIVE",22.4,"2"
"TP2085W","Harvard",2,85,1,2,"W","Y",1935,1935,1935,2014,"Y",1935,2014,"Y",NA,NA,"QURU","I","LIVE",22.4,"2"
"TP2086E","Harvard",2,86,1,2,"E","Y",1932,1932,1932,2014,"Y",1932,2014,"Y",NA,NA,"QURU","C","LIVE",28.5,"2"
"TP2086W","Harvard",2,86,1,2,"W","Y",1932,1932,1932,2014,"Y",1932,2014,"Y",NA,NA,"QURU","C","LIVE",28.5,"2"
"TP2117N","Harvard",2,117,1,2,"N","Y",1956,1956,1956,1992,"Y",1956,1992,"Y",NA,NA,NA,NA,NA,NA,"2"
"TP2117S","Harvard",2,117,1,2,"S","Y",1956,1956,1956,1978,"Y",1956,1978,"Y",NA,NA,NA,NA,NA,NA,"2"
"TP2118W","Harvard",2,118,1,2,"W","Y",1936,1936,1936,1973,"Y",1936,1973,"Y",NA,NA,NA,NA,NA,NA,"2"
"TP2118E","Harvard",2,118,1,2,"E","Y",1936,1936,1936,1979,"Y",1936,1979,"Y",NA,NA,NA,NA,NA,NA,"2"
